,title,description,web_url,category,origen,notes_ca,url_busqueda_ca,organization_parent_name_ca
333,Habitatges familiars de la ciutat de Barcelona situats en edificis destinats principalment a habitatge segons tipologia,,,,barcelona,Habitatges familiars situats en edificis destinats principalment a habitatge segons tipologia de l'habitatge. Dades del Cens de Població i Habitatges. 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-fam-sit-edif-dest-habit-segons-tip,Territori
334,Habitatges de la ciutat de Barcelona principals segons anys de construcció,,,,barcelona,Habitatges principals segons anys de construcció .Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-any-const,Territori
335,Habitatges principals de la ciutat de Barcelona segons  estat de conservació de l'edifici,,,,barcelona,Habitatges principals segons  estat de conservació de l'edifici.Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-estat-conserv-edif,Territori
336,Habitatges principals de la ciutat de Barcelona segons instal·lacions I: calefacció,,,,barcelona,Habitatges principals segons instal·lacions I: calefacció .Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-instal1-calef,Territori
337,"Habitatges principals de la ciutat de Barcelona segons instal·lacions II: aigua corrent, lavabo i bany",,,,barcelona,"Habitatges principals segons instal·lacions II: aigua corrent, lavabo i bany. Dades del Cens de Població i Habitatges 2011",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-instal2-aigua,Territori
338,Habitatges principals de la ciutat de Barcelona segons instal·lacions III: telèfon i internet,,,,barcelona,Habitatges principals segons instal·lacions III: telèfon i internet .Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-instal3-telf-i-int,Territori
339,Habitatges principals de la ciutat de Barcelona segons nombre d'habitacions,,,,barcelona,Habitatges principals segons nombre d'habitacions .Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-nom-habit,Territori
340,Habitatges principals de la ciutat de Barcelona segons nombre de persones que hi viuen,,,,barcelona,Habitatges principals segons nombre de persones que hi viuen. Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-nombre-pers-viuen,Territori
341,Habitatges principals de la ciutat de Barcelona segons règim de tinença,,,,barcelona,Habitatges principals segons règim de tinença. Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-regim-tin,Territori
342,Habitatges principals de la ciutat de Barcelona segons superfície útil,,,,barcelona,Habitatges principals segons trams de superfície útil. Dades del Cens de Població i Habitatges 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habit-ppal-segons-sup-util,Territori
343,Habitatges en venda a Barcelona. Mitjana del preu d'oferta (€/m2) d'un habitatge  ,,,,barcelona,Estimació del preu mig d'oferta dels habitatges de segona mà  (€/m2) del portal Idealista.com per cada barri de la ciutat de  Barcelona. ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habitatges-2na-ma,Territori
344,Habitatges d'ús turístic de la ciutat de Barcelona,,,,barcelona,Habitatges d'ús turístic de la ciutat de Barcelona.   ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=habitatges-us-turistic,Ciutat i serveis
345,Informació dels horaris dels aparcaments en superfície a la ciutat de Barcelona,,,,barcelona,Informació dels horaris dels aparcaments regulats en superfície a la ciutat de Barcelona.    Es detallen les franges horàries que regeixen cada tipus de plaça.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=horaris-aparcaments-superficie,Ciutat i serveis
346,Horts urbans de la ciutat de Barcelona,,,,barcelona,Horts urbans de la ciutat de Barcelona.  ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=horts-urbans,Ciutat i serveis
347,Immobles de la ciutat de Barcelona en edificis destinats principalment a habitatge segons  any construcció,,,,barcelona,Immobles en edificis destinats principalment a habitatge segons any construcció . Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=immo-edif-hab-segons-any-construccio,Territori
348,Immobles de la ciutat de Barcelona en edificis destinats principalment a habitatge segons estat de conservació de l'edifici,,,,barcelona,Immobles en edificis destinats principalment a habitatge segons estat de conservació de l'edifici . Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=immo-edif-hab-segons-estat-conservacio,Territori
349,Immobles en edificis de la ciutat de Barcelona destinats principalment a habitatge segons instal·lacions,,,,barcelona,Immobles en edificis destinats principalment a habitatge segons instal.lacions . Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=immo-edif-hab-segons-instalacions,Territori
350,Immobles de la ciutat de Barcelona en edificis destinats principalment a habitatge segons nombre de plantes sobre rasant,,,,barcelona,Immobles en edificis destinats principalment a habitatge segons nombre de plantes sobre rasant . Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=immo-edif-hab-segons-num-plantes-sobre-rasant,Territori
351,Immobles de la ciutat de Barcelona en edificis destinats principalment a habitatge segons nombre de plantes sota rasant,,,,barcelona,Immobles en edificis destinats principalment a habitatge segons nombre de plantes sota rasant . Dades del Cens d'Edificis 2011,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=immo-edif-hab-segons-num-plantes-sota-rasant,Territori
352,Incidents gestionats per la Guàrdia Urbana a la ciutat de Barcelona,,,,barcelona,Incidents gestionats per Guàrdia Urbana (GUB) a la ciutat de Barcelona segons codificació interna de l'aplicació.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=incidents-gestionats-gub,Ciutat i serveis
353,Barcelona. La Ciutat al dia,,,,barcelona,"__Barcelona. La Ciutat al dia__ , conté una  relació d'indicadors de  la ciutat de Barcelona procedents  dels àmbits de  salut, incidència de la COVID-19,  mortalitat, meteorologia, mobilitat, preus, mercat de treball, mercat bursàtil, consum, habitatge, opinió  i iniciatives de suport veïnal, entre altres.      Aquests indicadors, amb la seva descripció detallada, també es poden consultar al lloc web [__Barcelona/ La ciutat al dia__](https://dades.ajuntament.barcelona.cat/la-ciutat-al-dia/).",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=indicadors-covid19-bcn,Població
354,Indicadors de transparència pressupostària de la ciutat de Barcelona,,,,barcelona,"Sèrie d'indicadors sintètics, que permeten descriure i analitzar, tant en termes anuals com evolutius, els trets principals dels pressupostos municipals i la situació econòmico-pressupostària de l'Ajuntament",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=indicadors-transparencia-pressupostaria,Administració
355,Informació de les estacions del nou Bicing de la ciutat de Barcelona,,,,barcelona,Informació de les estacions del nou  servei de Bicing de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=informacio-estacions-bicing,Ciutat i serveis
356,Informació ampliada de les estacions de recàrrega de vehicle elèctric a la ciutat de Barcelona,,,,barcelona,Informació ampliada de les estacions de recàrrega de vehicle elèctric a la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=informacio-punts-recarrega-electric,Ciutat i serveis
357,Informació de rutes d'autobús de l'Estació Barcelona Nord de la ciutat de Barcelona,,,,barcelona,Informació en temps real de les rutes de línies d'autobús que operen a l'Estació Barcelona Nord de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=informacio-rutes-autobus-estacio-del-nord,Ciutat i serveis
358,Inventari de les inscripcions de senyalització horitzontal de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari de les inscripcions de senyalització horitzontal de la xarxa d'infraestructures de la ciutat de Barcelona. Les inscripcions de senyalització horitzontal sense informació de barri i districte corresponen a ubicacions limítrofes de la ciutat.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-inscripcions,Territori
359,Inventari dels passos de vianants de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari dels passos de vianants de la xarxa d'infraestructures de la ciutat de Barcelona. Els passos de vianants sense informació de barri i districte corresponen a ubicacions limítrofes de la ciutat.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-pas-vianants,Territori
360,Inventari d'estacionaments reservats de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari d'estacionaments reservats de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-reserves,Territori
361,Inventari dels elements de regulació semafòrica de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari dels elements de regulació semafòrica de la xarxa d'infraestructures de la ciutat de Barcelona. Els elements sense informació de barri i districte corresponen a ubicacions limítrofes de la ciutat.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-semafors,Territori
362,Inventari dels senyals verticals de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari dels senyals de la xarxa d'infraestructures de la ciutat de Barcelona. Els senyals verticals sense informació de barri i districte corresponen a ubicacions limítrofes de la ciutat.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-senyals,Territori
363,Inventari dels suports de senyals verticals de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Inventari dels suports de senyals verticals de la xarxa d'infraestructures de la ciutat de Barcelona. Els suports sense informació de barri i districte corresponen a ubicacions limítrofes de la ciutat.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-inventari-suports,Territori
364,Tipologia dels estacionaments reservats de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Tipologia dels estacionaments reservats de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-m-reserves,Territori
365,Tipologia de les inscripcions de senyalització horitzontal de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Tipologia de les inscripcions de senyalització horitzontal de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-tipologia-inscripcions,Territori
366,Tipologia dels passos de vianants de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Tipologia dels passos de vianants de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-tipologia-pas-vianants,Territori
367,Tipologia dels elements de regulació semafórica de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Tipologia dels elements de regulació semafòrica de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-tipologia-semafors,Territori
368,Tipologia dels senyals verticals de la xarxa d'infraestructures de la ciutat de Barcelona,,,,barcelona,Tipologia de les senyals de la xarxa d'infraestructures de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=infraestructures-tipologia-senyals,Territori
369,"Incidències, queixes, suggeriments, consultes i agraïments gestionats per l'Ajuntament de Barcelona",,,,barcelona,"Incidències, queixes, suggeriments, consultes i agraïments de la ciutadania a l'Ajuntament de Barcelona.  Incorpora el tipus de petició, la classificació temàtica, les dates d'alta i tancament, la localització i els canals d'entrada i resposta. ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=iris,Ciutat i serveis
370,Mapes de soroll de corbes isòfones del Mapa Estratègic de Soroll de la ciutat de Barcelona,,,,barcelona,"Els mapes de soroll de corbes isòfones mostren els nivells de soroll a la ciutat amb línies de mateix nivell sonor, segons la tipologia de la font i la franja horària.     Un Mapa Estratègic de Soroll (MES) és un conjunt de mapes que serveixen per avaluar globalment l’exposició de la població al soroll produït per diferents fonts de soroll en una zona determinada, i també són la base per a l’elaboració de plans d’acció. S’elaboren cada 5 anys i s’utilitzen com a eina de gestió per a la millora i recuperació de la qualitat acústica on sigui necessari i per a protegir la bona qualitat acústica en entorns tranquils.    Aquesta informació es pot consultar gràficament als __ [Mapes de dades ambientals](https://ajuntament.barcelona.cat/mapes-dades-ambientals/soroll/ca/)__. Es poden consultar també els altres datasets disponibles del __[Mapa Estratègic de Soroll](https://opendata-ajuntament.barcelona.cat/data/ca/dataset?tags=Mapa+estratègic+soroll)__.    Per a més informació sobre el Mapa Estratègic de Soroll, consulta les  __ [FAQ](https://ajuntament.barcelona.cat/mapes-dades-ambientals/soroll/ca/faqs.html)__ dels Mapes de dades ambientals.  ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=isofones-mapa-estrategic-soroll,Ciutat i serveis
371,"Informació sobre l’estat del trànsit a la ciutat de Barcelona per trams. Dades en temps real, en relació al temps mitjà i previsió en 15 minuts.",,,,barcelona,"Informació dels trams de trànsit de la ciutat de Barcelona amb el seu temps actual, en relació al temps habitual i temps previst en 15 minuts.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=itineraris,Ciutat i serveis
372,Laterals de carrers  tallats al trànsit a la ciutat de Barcelona,,,,barcelona,Laterals de carrers  tallats al trànsit a la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=laterals-tallats-transit-bici-bcn,Ciutat i serveis
373,Lavabos públics de la ciutat de Barcelona,,,,barcelona,Lavabos públics de la ciutat de Barcelona ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=lavabos-publics,Ciutat i serveis
